Timestamp_MS,Target_X,Target_Y,Gaze_X,Gaze_Y,Euclidean_Distance,Concentration_Score
1485,768,432,918,627,246.02,0.0
1518,771,434,916,625,239.8,0.98
1551,774,436,915,622,233.4,9.67
1584,777,438,915,622,230.0,12.67
1617,780,440,914,620,224.4,16.92
1650,783,442,913,617,218.0,21.15
1683,786,444,912,616,213.21,24.04
1716,789,446,912,616,209.83,25.98
1749,792,448,912,616,206.46,27.83
1782,795,450,912,616,203.09,29.62
1815,798,452,912,616,199.73,31.34
1848,801,454,912,616,196.38,33.01
1881,804,456,912,616,193.04,34.63
1914,807,458,912,616,189.71,36.21
1947,810,460,912,616,186.39,37.75
1980,813,462,914,617,185.0,38.38
2013,816,464,914,617,181.69,39.86
2046,819,466,916,617,179.47,40.84
2079,822,468,918,618,178.09,41.45
2112,825,470,921,619,177.25,41.81
2145,828,472,926,620,177.5,41.7
2178,831,474,930,621,177.23,41.82
2211,834,476,934,625,179.45,40.86
2244,837,478,937,629,181.11,40.12
2277,840,480,940,633,182.78,39.38
2310,843,482,943,637,184.46,38.62
2343,846,484,945,642,186.45,37.72
2376,849,486,947,646,187.63,37.18
2409,852,488,949,652,190.54,35.82
2442,855,490,952,657,193.13,34.59
2475,858,492,954,663,196.1,33.15
2508,861,494,957,668,198.73,31.85
2541,864,496,960,673,201.36,30.51
2574,867,498,963,677,203.12,29.6
2607,870,500,966,681,204.88,28.67
2640,873,502,969,684,205.77,28.2
2673,876,504,972,688,207.54,27.24
2706,879,506,975,692,209.31,26.27
2739,882,508,978,695,210.2,25.77
2772,885,510,983,698,212.01,24.74
2805,888,512,989,703,216.06,22.35
2838,891,514,997,719,230.78,12.02
2871,894,516,1003,735,244.63,0.0
2904,897,518,1008,748,255.38,0.0
2937,900,520,1013,760,265.27,0.0
2970,903,522,1014,770,271.71,0.0
3003,906,524,1016,777,275.88,0.0
3036,909,526,1017,783,278.77,0.0
3069,912,528,1018,789,281.7,0.0
3102,915,530,1020,794,284.11,0.0
3135,918,532,1022,802,289.34,0.0
3168,921,534,1024,809,293.66,0.0
3201,924,536,1027,819,301.16,0.0
3234,927,538,1029,828,307.42,0.0
3267,930,540,1032,837,314.03,0.0
3300,933,542,1034,844,318.44,0.0
3333,936,544,1036,850,321.93,0.0
3366,939,546,1038,855,324.47,0.0
3399,942,548,1040,860,327.03,0.0
3432,945,550,1041,863,327.39,0.0
3465,948,552,1044,863,325.48,0.0
3498,951,554,1047,863,323.57,0.0
3531,954,556,1050,863,321.66,0.0
3564,957,558,1052,863,319.45,0.0
3597,960,560,1055,863,317.54,0.0
3630,963,562,1058,863,315.64,0.0
3663,966,564,1061,863,313.73,0.0
3696,969,566,1066,860,309.59,0.0
3729,972,568,1071,857,305.49,0.0
3762,975,570,1076,856,303.31,0.0
3795,978,572,1080,859,304.59,0.0
3828,981,574,1084,863,306.81,0.0
3861,984,576,1086,863,304.59,0.0
3894,987,578,1089,863,302.7,0.0
3927,990,580,1090,863,300.15,0.0
3960,993,582,1090,863,297.27,0.0
3993,996,584,1091,863,294.73,0.0
4026,999,586,1091,863,291.88,0.0
4059,1002,588,1091,863,289.04,0.0
4092,1005,590,1091,863,286.23,0.0
4125,1008,592,1091,863,283.43,0.0
4158,1011,594,1092,863,280.93,0.0
4191,1014,596,1093,863,278.44,0.0
4224,1017,598,1095,863,276.24,0.0
4257,1020,600,1097,863,274.04,0.0
4290,1023,602,1099,863,271.84,0.0
4323,1026,604,1102,863,269.92,0.0
4356,1029,606,1106,863,268.29,0.0
4389,1032,608,1110,863,266.66,0.0
4422,1035,610,1113,863,264.75,0.0
4455,1038,612,1117,863,263.14,0.0
4488,1041,614,1121,863,261.54,0.0
4521,1044,616,1125,863,259.94,0.0
4554,1047,618,1128,863,258.04,0.0
4587,1050,620,1130,863,255.83,0.0
4620,1053,622,1132,863,253.62,0.0
4653,1056,624,1131,863,250.49,0.0
4686,1059,626,1128,863,246.84,0.0
4719,1062,628,1126,863,243.56,0.0
4752,1065,630,1124,863,240.35,0.0
4785,1068,632,1122,863,237.23,5.5
4818,1071,634,1121,863,234.39,8.7
4851,1074,636,1122,863,232.02,10.94
4884,1077,638,1123,863,229.65,12.96
4917,1080,640,1125,863,227.5,14.65
4950,1083,642,1129,863,225.74,15.96
4983,1086,644,1132,863,223.78,17.35
5016,1089,646,1137,863,222.25,18.4
5049,1092,648,1142,863,220.74,19.41
5082,1095,650,1148,863,219.49,20.21
5115,1098,652,1152,863,217.8,21.28
5148,1101,654,1157,863,216.37,22.16
5181,1104,656,1160,863,214.44,23.32
5214,1107,658,1163,863,212.51,24.45
5247,1110,660,1165,863,210.32,25.7
5280,1113,662,1167,863,208.13,26.92
5313,1116,664,1168,863,205.68,28.25
5346,1119,666,1168,863,203.0,29.66
5379,1122,668,1168,863,200.35,31.02
5412,1125,670,1170,863,198.18,32.12
5445,1128,672,1173,863,196.23,33.08
5478,1131,674,1177,863,194.52,33.92
5511,1134,676,1180,863,192.57,34.86
5544,1137,678,1183,863,190.63,35.78
5577,1140,680,1186,863,188.69,36.68
5610,1143,682,1189,863,186.75,37.58
5643,1146,684,1190,863,184.33,38.68
5676,1149,686,1192,863,182.15,39.66
5709,1152,688,1192,863,179.51,40.83
5742,1155,690,1192,863,176.91,41.96
5775,1158,692,1192,863,174.35,43.06
5808,1161,694,1193,863,172.0,44.05
5841,1164,696,1194,863,169.67,45.03
5874,1167,698,1195,863,167.36,45.99
5907,1170,700,1196,863,165.06,46.93
5940,1173,702,1198,863,162.93,47.79
5973,1176,704,1199,863,160.65,48.7
6006,1179,706,1201,863,158.53,49.54
6039,1182,708,1202,863,156.28,50.43
6072,1185,710,1203,863,154.06,51.3
6105,1188,712,1203,863,151.74,52.19
6138,1191,714,1207,863,149.86,52.91
6171,1194,716,1210,863,147.87,53.67
6204,1197,718,1213,863,145.88,54.42
6237,1200,720,1216,863,143.89,55.16
6270,1203,722,1218,863,141.8,55.94
6303,1206,724,1218,863,139.52,56.78
6336,1209,726,1218,863,137.3,57.6
6369,1212,728,1218,863,135.13,58.38
6402,1215,730,1218,863,133.03,59.14
6435,1218,732,1218,863,131.0,59.87
6468,1221,734,1218,863,129.03,60.57
6501,1224,736,1221,863,127.04,61.27
6534,1227,738,1224,863,125.04,61.98
6567,1230,740,1227,863,123.04,62.68
6600,1233,742,1229,863,121.07,63.36
6633,1236,744,1232,863,119.07,64.05
6666,1239,746,1235,863,117.07,64.74
6699,1242,748,1237,863,115.11,65.4
6732,1245,750,1238,863,113.22,66.05
6765,1248,752,1240,863,111.29,66.7
6798,1251,754,1242,863,109.37,67.34
6831,1254,756,1244,863,107.47,67.98
6864,1257,758,1244,863,105.8,68.53
6897,1260,760,1244,863,104.24,69.05
6930,1263,762,1246,863,102.42,69.65
6963,1266,764,1249,863,100.45,70.3
6996,1269,766,1252,863,98.48,70.94
7029,1272,768,1254,863,96.69,71.52
7062,1275,770,1257,863,94.73,72.16
7095,1278,772,1259,863,92.96,72.73
7128,1281,774,1261,863,91.22,73.29
7161,1284,776,1264,863,89.27,73.91
7194,1287,778,1264,863,88.06,74.29
7227,1290,780,1264,863,86.98,74.64
7260,1293,782,1263,863,86.38,74.83
7293,1296,784,1262,863,86.01,74.94
7326,1299,782,1261,863,89.47,73.84
7359,1302,780,1260,863,93.02,72.71
7392,1305,778,1259,863,96.65,71.54
7425,1308,776,1264,863,97.49,71.26
7458,1311,774,1269,863,98.41,70.96
7491,1314,772,1273,863,99.81,70.51
7524,1317,770,1277,863,101.24,70.04
7557,1320,768,1282,863,102.32,69.68
7590,1323,766,1285,863,104.18,69.07
7623,1326,764,1288,863,106.04,68.45
7656,1329,762,1291,863,107.91,67.83
7689,1332,760,1291,863,110.86,66.84
7722,1335,758,1292,863,113.46,65.96
7755,1338,756,1292,863,116.47,64.94
7788,1341,754,1292,863,119.51,63.9
7821,1344,752,1292,863,122.58,62.84
7854,1347,750,1292,863,125.67,61.75
7887,1350,748,1292,863,128.8,60.65
7920,1353,746,1292,863,131.95,59.53
7953,1356,744,1293,863,134.65,58.56
7986,1359,742,1293,863,137.83,57.4
8019,1362,740,1293,863,141.03,56.23
8052,1365,738,1293,863,144.25,55.03
8085,1368,736,1293,863,147.49,53.81
8118,1371,734,1293,863,150.75,52.57
8151,1374,732,1293,863,154.02,51.31
8184,1377,730,1293,863,157.31,50.03
8217,1380,728,1293,863,160.61,48.72
8250,1383,726,1293,863,163.92,47.39
8283,1386,724,1294,863,166.69,46.26
8316,1389,722,1295,863,169.46,45.12
8349,1392,720,1297,863,171.68,44.19
8382,1395,718,1298,863,174.45,43.02
8415,1398,716,1299,863,177.23,41.82
8448,1401,714,1300,863,180.01,40.61
8481,1404,712,1301,863,182.78,39.38
8514,1407,710,1302,863,185.56,38.12
8547,1410,708,1303,863,188.35,36.85
8580,1413,706,1304,863,191.13,35.54
8613,1416,704,1304,863,194.49,33.94
8646,1419,702,1304,863,197.85,32.28
8679,1422,700,1303,863,201.82,30.27
8712,1425,698,1303,863,205.2,28.5
8745,1428,696,1302,863,209.2,26.33
8778,1431,694,1301,863,213.22,24.04
8811,1434,692,1302,863,216.02,22.37
8844,1437,690,1304,863,218.22,21.02
8877,1440,688,1306,863,220.41,19.62
8910,1443,686,1312,863,220.2,19.75
8943,1446,684,1317,863,220.64,19.47
8976,1449,682,1322,863,221.11,19.16
9009,1452,680,1326,863,222.18,18.45
9042,1455,678,1330,863,223.27,17.71
9075,1458,676,1334,863,224.38,16.94
9108,1455,674,1336,863,223.34,17.66
9141,1452,672,1336,863,223.47,17.57
9174,1449,670,1336,863,223.65,17.45
9207,1446,668,1336,863,223.89,17.28
9240,1443,666,1336,863,224.18,17.07
9273,1440,664,1336,863,224.54,16.82
9306,1437,662,1336,863,224.95,16.53
9339,1434,660,1338,863,224.56,16.81
9372,1431,658,1338,863,225.11,16.42
9405,1428,656,1340,863,224.93,16.54
9438,1425,654,1344,863,224.15,17.1
9471,1422,652,1347,863,223.93,17.25
9504,1419,650,1350,863,223.9,17.27
9537,1416,648,1350,863,224.9,16.56
9570,1413,646,1350,863,225.96,15.8
9603,1410,644,1350,863,227.07,14.98
9636,1407,642,1350,863,228.23,14.09
9669,1404,640,1350,863,229.44,13.13
9702,1401,638,1349,863,230.93,11.89
9735,1398,636,1349,863,232.23,10.76
9768,1395,634,1349,863,233.57,9.51
9801,1392,632,1349,863,234.97,8.11
9834,1389,630,1349,863,236.41,6.51
9867,1386,628,1349,863,237.89,4.6
9900,1383,626,1350,863,239.29,2.28
9933,1380,624,1350,863,240.88,0.0
9966,1377,622,1351,863,242.4,0.0
9999,1374,620,1351,863,244.09,0.0
10032,1371,618,1350,863,245.9,0.0
10065,1368,616,1350,863,247.66,0.0
10098,1365,614,1349,863,249.51,0.0
10131,1362,612,1349,863,251.34,0.0
10164,1359,610,1348,863,253.24,0.0
10197,1356,608,1347,863,255.16,0.0
10230,1353,606,1347,863,257.07,0.0
10263,1350,604,1346,863,259.03,0.0
10296,1347,602,1346,863,261.0,0.0
10329,1344,600,1344,863,263.0,0.0
10362,1341,598,1343,863,265.01,0.0
10395,1338,596,1342,863,267.03,0.0
10428,1335,594,1341,863,269.07,0.0
10461,1332,592,1340,863,271.12,0.0
10494,1329,590,1339,863,273.18,0.0
10527,1326,588,1338,863,275.26,0.0
10560,1323,586,1337,863,277.35,0.0
10593,1320,584,1336,863,279.46,0.0
10626,1317,582,1335,863,281.58,0.0
10659,1314,580,1334,863,283.71,0.0
10692,1311,578,1331,863,285.7,0.0
10725,1308,576,1326,863,287.56,0.0
10758,1305,574,1321,863,289.44,0.0
10791,1302,572,1316,863,291.34,0.0
10824,1299,570,1312,863,293.29,0.0
10857,1296,568,1308,863,295.24,0.0
10890,1293,566,1305,863,297.24,0.0
10923,1290,564,1301,863,299.2,0.0
10956,1287,562,1297,863,301.17,0.0
10989,1284,560,1294,863,303.16,0.0
11022,1281,558,1290,863,305.13,0.0
11055,1278,556,1288,863,307.16,0.0
11088,1275,554,1283,863,309.1,0.0
11121,1272,552,1279,863,311.08,0.0
11154,1269,550,1273,863,313.03,0.0
11187,1266,548,1267,863,315.0,0.0
11220,1263,546,1260,863,317.01,0.0
11253,1260,544,1252,863,319.1,0.0
11286,1257,542,1245,863,321.22,0.0
11319,1254,540,1239,863,323.35,0.0
11352,1251,538,1233,863,325.5,0.0
11385,1248,536,1228,863,327.61,0.0
11418,1245,534,1223,863,329.73,0.0
11451,1242,532,1219,863,331.8,0.0
11484,1239,530,1214,863,333.94,0.0
11517,1236,528,1209,863,336.09,0.0
11550,1233,526,1205,863,338.16,0.0
11583,1230,524,1201,863,340.24,0.0
11616,1227,522,1198,863,342.23,0.0
11649,1224,520,1195,863,344.22,0.0
11682,1221,518,1192,863,346.22,0.0
11715,1218,516,1190,863,348.13,0.0
11748,1215,514,1187,863,350.12,0.0
11781,1212,512,1185,863,352.04,0.0
11814,1209,510,1183,863,353.96,0.0
11847,1206,508,1181,863,355.88,0.0
11880,1203,506,1179,863,357.81,0.0
11913,1200,504,1176,863,359.8,0.0
11946,1197,502,1171,863,361.94,0.0
11979,1194,500,1167,863,364.0,0.0
12012,1191,498,1163,863,366.07,0.0
12045,1188,496,1160,863,368.07,0.0
12078,1185,494,1157,863,370.06,0.0
12111,1182,492,1156,859,367.92,0.0
12144,1179,490,1155,856,366.79,0.0
12177,1176,488,1154,853,365.66,0.0
12210,1173,486,1154,851,365.49,0.0
12243,1170,484,1155,845,361.31,0.0
12276,1167,482,1155,839,357.2,0.0
12309,1164,480,1156,834,354.09,0.0
12342,1161,478,1156,828,350.04,0.0
12375,1158,476,1156,823,347.01,0.0
12408,1155,474,1157,819,345.01,0.0
12441,1152,472,1158,816,344.05,0.0
12474,1149,470,1159,814,344.15,0.0
12507,1146,468,1160,811,343.29,0.0
12540,1143,466,1161,808,342.47,0.0
12573,1140,464,1161,806,342.64,0.0
12606,1137,462,1160,799,337.78,0.0
12639,1134,460,1157,792,332.8,0.0
12672,1131,458,1155,786,328.88,0.0
12705,1128,456,1151,781,325.81,0.0
12738,1125,454,1147,775,321.75,0.0
12771,1122,452,1143,769,317.69,0.0
12804,1119,450,1140,760,310.71,0.0
12837,1116,448,1137,753,305.72,0.0
12870,1113,446,1135,746,300.81,0.0
12903,1110,444,1133,740,296.89,0.0
12936,1107,442,1130,735,293.9,0.0
12969,1104,440,1128,732,292.98,0.0
13002,1101,438,1126,730,293.07,0.0
13035,1098,436,1124,729,294.15,0.0
13068,1095,434,1122,728,295.24,0.0
